Wernek,30661.41,USDT,11521849300247130112,SEPA Instant,1692376045
CoinsDesire sp z o o,11442.77,USDT,11521963474699550720,Bank Transfer,1692376045
nahuelbg,600.00,USDT,11522571075315728384,Dukascopy Bank,1692376045
juanciti75,200.00,USDT,11518703939848577024,Neteller,1692376045
LucasNayib,152.85,USDT,11517281981625331712,Dukascopy Bank,1692376045
MIAREVA,371.46,USDT,11521903883543650304,Dukascopy Bank,1692376045
LautaroMaidana03,894.99,USDT,11522299458737651712,Dukascopy Bank,1692376045
BSV-DUNCAN,149.26,USDT,11505266380955230208,MICB,1692376045
TinaAlina,800.00,USDT,11475156850160619520,MAIB,1692376045
calamander,7576.00,USDT,11522150142060630016,SEPA (EU) bank transfer,1692376045
CriptoSvet,1580.64,USDT,11517926701108920320,Victoriabank,1692376045
Rena_G,100.00,USDT,11522571561425317888,Bunq,1692376045
ASAPXCHANGE,11946.22,USDT,11522381974161952768,Wise,1692376045
Badfox,119.00,USDT,11522577327890386944,Advcash,1692376045
ThetanSuperPower,263.19,USDT,11520301966563020800,Advcash,1692376045
intellect05,170.00,USDT,11514760666660524032,Paysera,1692376045
leoAMD,500.00,USDT,11522083184888844288,Neteller,1692376045
Agustrade,1300.00,USDT,11520933097775923200,Dukascopy Bank,1692376045
QazaqCrypt0,250.00,USDT,11518190431220776960,Monobank,1692376045
Malek2123,974.33,USDT,11521895393362190336,Wise,1692376045
memberxz,262.77,USDT,11522552019166892032,ZEN,1692376045
actorrr,5011.00,USDT,11520416486805880832,SEPA (EU) bank transfer,1692376045
Usdro1,300.00,USDT,11508120012688961536,SEPA (EU) bank transfer,1692376045
Arssen,3000.00,USDT,11522597302283165696,PUMB,1692376045
Essam1,5000.00,USDT,11522635357924474880,Advcash - Instant,1692376045
FastSE,25.72,USDT,11522643479652229120,Skrill (Moneybookers),1692376045
massimobr,1263.70,USDT,11519775698876592128,Wise,1692376045
BestBusiness,500.00,USDT,11522217440974696448,Skrill (Moneybookers),1692376045
moneyflow,481.11,USDT,11522220170865610752,Skrill (Moneybookers),1692376045
jackie120,526.88,USDT,11522564573397389312,SEPA (EU) bank transfer,1692376045
vlada365,100.00,USDT,11522657410013032448,Wise,1692376045
Danteibra,300.00,USDT,11496075424361644032,Skrill (Moneybookers),1692376045
trust-os-trade,216.77,USDT,11514350718746566656,Wise,1692376045
Valadis,150.00,USDT,11426931671781359616,Paysera,1692376045
exchange_rs,17048.84,USDT,11522566538333388800,Skrill (Moneybookers),1692376045
Big0506,38.52,USDT,11516934568420937728,Wise,1692376045
alveiro100,100.00,USDT,11521986800261632000,Skrill (Moneybookers),1692376045
ChiidO,32.37,USDT,11522589595994648576,Skrill (Moneybookers),1692376045
Fosco,843.90,USDT,11520842080499793920,Revolut,1692376045
cryptoparce,407.00,USDT,11522637891412766720,Wise,1692376045
aston200,9490.26,USDT,11479052727234342912,Wise,1692376045
JD_Exchange,125.00,USDT,11522663784772894720,Skrill (Moneybookers),1692376045
SARA-EL-HULK,78.86,USDT,11522588849295884288,Skrill (Moneybookers),1692376045
DEIVID,120.55,USDT,11522586914284453888,International Wire (SWIFT),1692376045
yadesgroup,180.00,USDT,11522575459685572608,Skrill (Moneybookers),1692376045
SignorLoZingaro,125.10,USDT,11499661647797596160,Advcash,1692376045
PayObmin72,135.00,USDT,11522168337936482304,Skrill (Moneybookers),1692376045
mirudream23,154.26,USDT,11484514971029106688,Skrill (Moneybookers),1692376045
Maivero,42.61,USDT,11522630413213093888,Revolut,1692376045
BoosterCryprto,1245.00,USDT,11522477562291036160,Revolut,1692376045
d3x0nM,330.53,USDT,11521582573020590080,Paysera,1692376045
Dzhon,88.54,USDT,11519940529037631488,Revolut,1692376045
USDTBUY,9500.00,USDT,11522510992783454208,Wise,1692376045
LZmultiplica,845.00,USDT,11510337911070294016,SEPA (EU) bank transfer,1692376045
Ingprego,1100.00,USDT,11522517020878442496,Paysera,1692376045
delgadojae,320.00,USDT,11522629294814597120,BBVA,1692376045
Vladislav,407.40,USDT,11508473718222540800,Revolut,1692376045
mpasqual,300.00,USDT,11522660824007368704,Dukascopy Bank,1692376045
Jumiza8,2105.27,USDT,11522654056081567744,Bizum,1692376045
Jumiza8,2513.39,USDT,11517072850948587520,N26,1692376045
CamoBinance,176.61,USDT,11520504378308239360,ZEN,1692376045
BBankir,100.10,USDT,11522129995469406208,Wise,1692376045
luketo,225.56,USDT,11505903783660298240,Dukascopy Bank,1692376045
jjimis479,1844.91,USDT,11522222353237794816,BBVA,1692376045
Crypto_worthy,500.00,USDT,11522602643201904640,Wise,1692376045
CryptooAbel,100.00,USDT,11520187763775578112,BBVA,1692376045
usdt_saler,150.00,USDT,11395420678300692480,Bizum,1692376045
Alfredo46,810.25,USDT,11518501200258813952,Revolut,1692376045
CryptoKanna,133.88,USDT,11521943544582393856,Wise Instant,1692376045
Theta_Valley,8059.00,USDT,11519578827927412736,SEPA (EU) bank transfer,1692376045
Blancojo,1452.76,USDT,11522353503215243264,Skrill (Moneybookers),1692376045
Mucita_05,1000.00,USDT,11440602922679214080,Bizum,1692376045
GaloTrader,420.16,USDT,11522524285156806656,Bizum,1692376045
TheWolf-OfWallStreet,500.00,USDT,11520899074145509376,Skrill (Moneybookers),1692376045
_CRIPTOEXPRESS_,324.28,USDT,11522340141991624704,Bizum,1692376045
bo_millionaire,3100.00,USDT,11522319169418391552,Revolut,1692376045
zodrac,200.00,USDT,11484482409149997056,ZEN,1692376045
Exchange-crypto-otc,100.00,USDT,11522280445835870208,Advcash,1692376045
Joseph,100.53,USDT,11522627482695127040,Revolut,1692376045
CripotLr,195.28,USDT,11521848144265863168,Perfect Money,1692376045
CambiosRamirez,557.36,USDT,11521268047009792000,Bizum,1692376045
Big_Whale_Crypto,100.00,USDT,11521570974066249728,Perfect Money,1692376045
NikolaevUkraine,1400.00,USDT,11502712227197358080,Paysera,1692376045
karpa4o,550.00,USDT,11521965983163322368,Revolut,1692376045
MyroslavTrade,149.01,USDT,11522482604221382656,Bizum,1692376045
mirudream23,200.00,USDT,11505832430131994624,Payeer,1692376045
Glixius,1184.21,USDT,11487717592950927360,Payeer,1692376045
Arsant,200.00,USDT,11468276657289216000,Paysera,1692376045
nutcrack3r,8668.41,USDT,11491716162043092992,Revolut,1692376045
KMCG,2296.40,USDT,11522205628601266176,Revolut,1692376045
UAB-PREXIDO,14098.16,USDT,11519274830446186496,ZEN,1692376045
nickname_p2p_nick,350.00,USDT,11522119608719478784,Paysera,1692376045
RealTrader-Dio,300.00,USDT,11520157165826256896,Payeer,1692376045
CryptoKanna,5132.31,USDT,11521107259251326976,Wise Instant,1692376045
criptosanluis77,544.75,USDT,11522648057752354816,Payeer,1692376045
MerCh_Deal,176.26,USDT,11515145033901137920,Wise,1692376045
hostpodar,2455.00,USDT,11521761263694598144,Wise,1692376045
JesusMLG,1010.87,USDT,11514939216553988096,SEPA Instant,1692376045
Romanromeo,780.00,USDT,11521242136147378176,N26,1692376045
ArbiMagicFour,1500.00,USDT,11522495748738224128,Advcash,1692376045
fecheferg,588.88,USDT,11522563859507208192,Bizum,1692376045
CharlieBTC,207.00,USDT,11518959978588069888,CaixaBank (Spain),1692376045
HUBAmawuna,2782.50,USDT,11517046797613826048,ZEN,1692376045
abdoulog,271.85,USDT,11522657416613617664,Paysera,1692376045
VPMR4158,1107.73,USDT,11517652240894787584,Banco Santander (Spain),1692376045
5400Trade,515.00,USDT,11516409425237868544,Dukascopy Bank,1692376045
Maxi18,79.46,USDT,11498416094646640640,Advcash,1692376045
Simo_do,3026.78,USDT,11517082859379453952,Kuveyt Turk,1692376045
RealTrader-Dio,122.83,USDT,11499397444126146560,Skrill (Moneybookers),1692376045
mpasqual,300.00,USDT,11522659853684035584,Skrill (Moneybookers),1692376045
Nverr,400.00,USDT,11509477136524705792,Bank Transfer,1692376045
vsegda_pozitive777,55.58,USDT,11514916217304985600,Revolut,1692376045
TemBat777,205.70,USDT,11520149921682214912,Revolut,1692376045
eldoradocash,75.19,USDT,11501657159017357312,Bizum,1692376045
PashaVert,62.72,USDT,11510342075703468032,Revolut,1692376045
Lavidaa,12000.00,USDT,11522560864035975168,Paysera,1692376045
tesla77712,2202.90,USDT,11517142663003742208,Victoriabank,1692376045
sultan_ex,19.88,USDT,11454616167215718400,Advcash,1692376045
Noiret_Crypto,910.00,USDT,11522161402553241600,Banco Sabadell (Spain),1692376045
,550.00,USDT,11521935457743826944,SEPA (EU) bank transfer,1692376045
tuliogimenez,212.26,USDT,11517906840913895424,Bizum,1692376045
Sasa9msh,119.44,USDT,11518521018708516864,Bank Transfer,1692376045
Lazy40,1098.48,USDT,11521812249852334080,Moneygram,1692376045
crytonita07,375.00,USDT,11522285285047390208,Skrill (Moneybookers),1692376045
Moneta,4797.98,USDT,11395652818055012352,N26,1692376045
Zhukovski,400.00,USDT,11514310295368630272,Tinkoff,1692376045
Jennifersantiago1598,287.94,USDT,11522657355185381376,Bizum,1692376045
mrilja,3074.80,USDT,11496283521245253632,Tinkoff,1692376045
TheWolf-OfWallStreet,320.00,USDT,11522337719842304000,AirTM,1692376045
LevLeo,6000.00,USDT,11494399152565391360,Moneygram,1692376045
Irina CashPro,766.73,USDT,11520029719608766464,Bizum,1692376045
Danielisto,568.89,USDT,11515899151615492096,Revolut,1692376045
-PRINCE-,2100.00,USDT,11515633498201624576,Tinkoff,1692376045
Alexander_cashmaster,1500.00,USDT,11464341102051868672,Tinkoff,1692376045
Exchange_ltd_usdt,1487.39,USDT,11518491358455234560,Bank Transfer,1692376045
COPHYTO,394.92,USDT,11521264170363404288,BBVA,1692376045
dapicare,519.12,USDT,11468728793568837632,Cash Deposit to Bank,1692376045
Fast_Exchangee,1083.00,USDT,11512412447914946560,Revolut,1692376045
B2711,145.00,USDT,11510304124907282432,SEPA Instant,1692376045
WildCookie69M,1000.00,USDT,11518886149209849856,Moneygram,1692376045
Al-Jazeera-Enterpris,100.63,USDT,11522598591263977472,Wise,1692376045
MarinaAbramova,271.00,USDT,11521866535103393792,Victoriabank,1692376045
guillermo246,1338.07,USDT,11469415124002971648,Banco Pichincha,1692376045
Yani,662.38,USDT,11520773202888806400,BBVA,1692376045
CambiosFlash,600.00,USDT,11494617361520742400,BBVA,1692376045
JoeUp,520.29,USDT,11510648955131854848,Western Union,1692376045
mrilja,4690.20,USDT,11496283033298010112,Kaspi Bank,1692376045
-PRINCE-,15000.00,USDT,11515241418615037952,Tinkoff,1692376045
-PRINCE-,9950.00,USDT,11515249702162427904,Tinkoff,1692376045
Marpius,2926.27,USDT,11433560965445722112,Postepay,1692376045
temshchik1,38.10,USDT,11497208804160483328,SEPA (EU) bank transfer,1692376045
AK100/BABACA,10742.98,USDT,11522288782199525376,Denizbank,1692376045
AcunaMatata,105.91,USDT,11484904754726645760,SEPA Instant,1692376045
Troncs76,7221.30,USDT,11518892808100257792,CaixaBank (Spain),1692376045
Fastcryptooo,950.00,USDT,11515830234336493568,ABN AMRO,1692376045
Arsant,140.63,USDT,11466563637175721984,Bizum,1692376045
TrustExchangeX,30000.00,USDT,11519960134263275520,Wise,1692376045
Fespamar,4840.90,USDT,11518689584156344320,CaixaBank (Spain),1692376045
CasaChange,1000.00,USDT,11484375867112394752,MICB,1692376045
bettyshop,239.39,USDT,11515658558004035584,Postepay,1692376045
Ri_7-7_24-24,2224.18,USDT,11516729210243452928,N26,1692376045
Qep2p,8000.00,USDT,11459944647097126912,ZEN,1692376045
mrsopel,80.96,USDT,11516063777961054208,Skrill (Moneybookers),1692376045
BBBUSTER,1235.81,USDT,11520521814313316352,SEPA Instant,1692376045
kapitan_spassk,21.97,USDT,11521833748326076416,Kaspi Bank,1692376045
Baddie-SlavaUkraina,218.90,USDT,11521064057350782976,ING,1692376045
Criptotrader1,1616.62,USDT,11522441541662998528,Dukascopy Bank,1692376045
USDT_Store_ru,100.00,USDT,11520613375715364864,Þmoney,1692376045
GirosCriptos,10561.79,USDT,11515794924682633216,Banco Santander (Spain),1692376045
Oficial Cripto,278.94,USDT,11515266093664157696,Skrill (Moneybookers),1692376045
Pyro Coin,2577.16,USDT,11518401369304731648,CaixaBank (Spain),1692376045
SAMBOOR,103.12,USDT,11522664558963994624,Payeer,1692376047
Matilda_06,852.99,USDT,11520732753383837696,Payeer,1692376047
-Dalida,106.90,USDT,11521907612110589952,Payeer,1692376047
Vera_v_btc,1132.45,USDT,11522662161880756224,Advcash,1692376047
vikoriabrrruk,1967.87,USDT,11516693453476233216,Payeer,1692376047
Alex0808,99.90,USDT,11522583766840299520,Advcash,1692376047
gipperzanoid,114.01,USDT,11522473200289435648,Advcash,1692376047
gheka,172.85,USDT,11516649941170302976,Payeer,1692376047
FAST-SAFETY-TRUST,189.64,USDT,11517333182062366720,Payeer,1692376047
FastCryptoSell77,2689.75,USDT,11522462332037545984,RosBank,1692376047
2E41,835.88,USDT,11507026621475479552,RosBank,1692376047
Obmen77,749.47,USDT,11472649581875515392,RosBank,1692376047
,603.51,USDT,11522658152870318080,RosBank,1692376047
quick_deal8,130.13,USDT,11522665389104492544,RosBank,1692376047
Tsarevich01,173.84,USDT,11519727145345978368,RosBank,1692376047
JuliaKiss,3066.93,USDT,11522657216683909120,RosBank,1692376047
Grafsky,119.85,USDT,11520894174739419136,RosBank,1692376047
UnitedEx,1049.06,USDT,11482103871008919552,RosBank,1692376047
Roman_63,430.76,USDT,11517860739140386816,RosBank,1692376047
Rich131,2997.00,USDT,11522643602026311680,RosBank,1692376047
Ilya,1998.00,USDT,11522480163723776000,Raiffeisenbank,1692376047
DoBR9k,2305.48,USDT,11509445662527156224,RosBank,1692376047
Ok_Moment,1733.27,USDT,11514620151134961664,RosBank,1692376047
BE4HoMoJloDou,5139.05,USDT,11510886266981429248,RosBank,1692376047
Stanimur,2927.35,USDT,11510989306690953216,Advcash,1692376047
464751057,2158.26,USDT,11522656642809782272,RosBank,1692376047
Alpacho,1617.76,USDT,11520433973358968832,RosBank,1692376047
Artamon8888,325.46,USDT,11471912371634843648,RosBank,1692376047
LouisVuittonQQ,2597.40,USDT,11495709371913056256,RosBank,1692376047
Mero1,99.90,USDT,11513042526287708160,Raiffeisenbank,1692376047
1second_,569.40,USDT,11521858269039071232,RosBank,1692376047
Sheikh_Dachi,34742.16,USDT,11517493391455252480,RosBank,1692376047
toxjc,3981.21,USDT,11522326467510325248,RosBank,1692376047
bumer404,4888.60,USDT,11521875455188254720,RosBank,1692376047
Investment_Trader,4213.33,USDT,11517065797406732288,RosBank,1692376047
Polina_SBP,1569.58,USDT,11522472227673296896,Tinkoff,1692376047
Crypto_exchange_0001,5196.95,USDT,11398898997825597440,RosBank,1692376047
HayatCrypto1,331.13,USDT,11522464055198511104,Tinkoff,1692376047
Opinara,1011.53,USDT,11509553768456695808,Tinkoff,1692376047
MarlonCrypto,803.49,USDT,11518871282044469248,Tinkoff,1692376047
LionTrade,3620.82,USDT,11456273680551534592,Tinkoff,1692376047
PLuxuryExchange,2040.65,USDT,11522099646043066368,Tinkoff,1692376047
MassteR,293.12,USDT,11513478243745345536,RosBank,1692376047
MATEMENTS,485.44,USDT,11522447213163503616,RosBank,1692376047
BoryaTrade,2067.97,USDT,11517069961638998016,RosBank,1692376047
Kate281,1531.00,USDT,11521772709405347840,Tinkoff,1692376047
FastRUSwap,15402.15,USDT,11522655095934791680,RosBank,1692376047
Adelchi,600.69,USDT,11458472604563619840,Tinkoff,1692376047
Hagrir,420.31,USDT,11522534964993343488,Tinkoff,1692376047
BITMAKERBOB,1556.91,USDT,11522653223817793536,Tinkoff,1692376047
EagleExchange,5585.11,USDT,11483980118500524032,Tinkoff,1692376047
ByReithoper,20398.67,USDT,11510308543292252160,RosBank,1692376047
Knyazzz_P2P,9990.01,USDT,11515668231910375424,RosBank,1692376047
Gretskiy,5773.58,USDT,11522148726431240192,Tinkoff,1692376047
FASTCHANGER13,3902.37,USDT,11522618449451962368,Tinkoff,1692376047
raingoslingxchange,289.97,USDT,11522606986666749952,Raiffeisenbank,1692376047
Michi,8489.06,USDT,11522102054253690880,RosBank,1692376047
---NO-LIMITS---,7.55,USDT,11521401840370298880,RosBank,1692376047
I-mate,4618.86,USDT,11521113763500351488,Tinkoff,1692376047
Yakush_11,2150.31,USDT,11512888172377321472,Uralsib Bank,1692376047
sunset_rise,389.17,USDT,11504431089088270336,RosBank,1692376047
BlackMMx,5094.60,USDT,11520378922311524352,RosBank,1692376047
KOTE-P2P,2774.34,USDT,11519012484800294912,Tinkoff,1692376047
Lara-LUT,23.56,USDT,11506250670198894592,RosBank,1692376047
love7241,4146.09,USDT,11522330637475078144,Tinkoff,1692376047
MEGAMAKER,433.24,USDT,11501910030145523712,RosBank,1692376047
alexph,1046.62,USDT,11522423410537648128,Tinkoff,1692376047
barhatniy21,497.68,USDT,11522637311692636160,Raiffeisenbank,1692376047
Juba7,199.86,USDT,11522601605764386816,Raiffeisenbank,1692376047
bang_bang702,3008.59,USDT,11522564572113928192,Raiffeisenbank,1692376047
SwapGood,93.18,USDT,11509084618462777344,Tinkoff,1692376047
FasTik01,18.61,USDT,11522642701927239680,RosBank,1692376047
StarCompanyWalet,1715.51,USDT,11519774037072494592,RosBank,1692376047
ahibrat,1461.95,USDT,11522519383586312192,Raiffeisenbank,1692376047
Rufat,249.90,USDT,11522614928116740096,Tinkoff,1692376047
VOLFGOD,9887.70,USDT,11522650280164184064,Tinkoff,1692376047
P2P_Mama,3968.41,USDT,11514127289433223168,Tinkoff,1692376047
Mr_Sam007,6499.62,USDT,11522129824538890240,Tinkoff,1692376047
Mark_markus,278.27,USDT,11516819779746013184,Raiffeisenbank,1692376047
Anjel666,449.55,USDT,11522303718208671744,Tinkoff,1692376047
natalpet,70.72,USDT,11508455659895873536,RosBank,1692376047
ViktoriaG,2498.00,USDT,11423626135796678656,Tinkoff,1692376047
LuKeRaNo,451.33,USDT,11522635229878038528,RosBank,1692376047
Vagodroch20_14,833.95,USDT,11514260053827371008,RosBank,1692376047
KARTA_MOYA_NE_DROPA_,38886.24,USDT,11489688417584832512,Tinkoff,1692376047
EZIC,7614.33,USDT,11522647590969860096,RosBank,1692376047
